track_id,artist_name,track_name,album_name,album_release_date,duration_ms,explicit,track_number,disc_number,track_popularity,album_popularity,track_vs_album_popularity,artist_popularity,artist_followers,album_vs_artist_popularity,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,energy_danceability_score
3wZGfSH9u1ZiALhNMmcyUs,Giuliana Jakobeit,"Teil 49 - Die große Drachen-Box, Folgen 13, 38, 50","Die große Drachen-Box, Folgen 13, 38, 50 (Das Original Playmobil Hörspiel)",2016-10-21,184146,0,49,1,5,26,0.6807511737089201,61,109,0.8769503877417546,79.996,4,1,0.579,0.713,-10.003,0.953,0.276,0.0,0.451,0.309,0.41282699999999994
3wZGfSH9u1ZiALhNMmcyUs,Nicolás Artajo,"Teil 49 - Die große Drachen-Box, Folgen 13, 38, 50","Die große Drachen-Box, Folgen 13, 38, 50 (Das Original Playmobil Hörspiel)",2016-10-21,184146,0,49,1,5,26,0.6807511737089201,63,472,0.8769503877417546,79.996,4,1,0.579,0.713,-10.003,0.953,0.276,0.0,0.451,0.309,0.41282699999999994
3wZGfSH9u1ZiALhNMmcyUs,Ricardo Richter,"Teil 49 - Die große Drachen-Box, Folgen 13, 38, 50","Die große Drachen-Box, Folgen 13, 38, 50 (Das Original Playmobil Hörspiel)",2016-10-21,184146,0,49,1,5,26,0.6807511737089201,61,96,0.8769503877417546,79.996,4,1,0.579,0.713,-10.003,0.953,0.276,0.0,0.451,0.309,0.41282699999999994
3wZGfSH9u1ZiALhNMmcyUs,Santiago Ziesmer,"Teil 49 - Die große Drachen-Box, Folgen 13, 38, 50","Die große Drachen-Box, Folgen 13, 38, 50 (Das Original Playmobil Hörspiel)",2016-10-21,184146,0,49,1,5,26,0.6807511737089201,62,2181,0.8769503877417546,79.996,4,1,0.579,0.713,-10.003,0.953,0.276,0.0,0.451,0.309,0.41282699999999994
3wZGfSH9u1ZiALhNMmcyUs,Simon X. Rost,"Teil 49 - Die große Drachen-Box, Folgen 13, 38, 50","Die große Drachen-Box, Folgen 13, 38, 50 (Das Original Playmobil Hörspiel)",2016-10-21,184146,0,49,1,5,26,0.6807511737089201,57,1077,0.871729743459487,79.996,4,1,0.579,0.713,-10.003,0.953,0.276,0.0,0.451,0.309,0.41282699999999994
3wZGi1NzF5CylluslPjkqc,Jaime Llano Gonzalez,Jaime Llano,Gracias Maestro,2016-06-14,209680,0,9,1,2,14,0.5656565656565656,9,61,1.0,107.909,2,0,0.507,0.313,-10.658,0.0317,0.405,0.63,0.17,0.383,0.158691
3wZGi1NzF5CylluslPjkqc,Jorge Zapata,Jaime Llano,Gracias Maestro,2016-06-14,209680,0,9,1,2,14,0.5656565656565656,28,1761,1.2248413417951043,107.909,2,0,0.507,0.313,-10.658,0.0317,0.405,0.63,0.17,0.383,0.158691
3wZGk5T1rQ82W8QQVseVxL,Arthur Conan Doyle,Kapitel 3 - Teil 26 - Die weltberühmten Abenteuer des Sherlock Holmes (Band 4),Die weltberühmten Abenteuer des Sherlock Holmes (Band 4),2025-06-21,182192,0,145,1,2,31,0.5434565434565435,66,15831,0.9012107503991484,82.418,4,1,0.686,0.242,-13.993,0.923,0.765,0.0,0.147,0.656,0.16601200000000002
3wZGk5T1rQ82W8QQVseVxL,Sherlock Holmes,Kapitel 3 - Teil 26 - Die weltberühmten Abenteuer des Sherlock Holmes (Band 4),Die weltberühmten Abenteuer des Sherlock Holmes (Band 4),2025-06-21,182192,0,145,1,2,31,0.5434565434565435,69,101743,0.9253731343283582,82.418,4,1,0.686,0.242,-13.993,0.923,0.765,0.0,0.147,0.656,0.16601200000000002
3wZGk5T1rQ82W8QQVseVxL,Sherlock Holmes - Seine weltberühmten Abenteuer,Kapitel 3 - Teil 26 - Die weltberühmten Abenteuer des Sherlock Holmes (Band 4),Die weltberühmten Abenteuer des Sherlock Holmes (Band 4),2025-06-21,182192,0,145,1,2,31,0.5434565434565435,43,987,1.0,82.418,4,1,0.686,0.242,-13.993,0.923,0.765,0.0,0.147,0.656,0.16601200000000002
3wZGkelvJB2Qhjqx5FpOWN,Canti Rondas,Las 4 Estaciones,"Canti Rondas, Vol. 6",2006-01-01,172735,0,22,1,3,17,0.8219178082191781,47,23529,0.85038771476357,149.95,1,1,0.718,0.85,-6.297,0.0327,0.126,0.00278,0.178,0.977,0.6103
3wZGlPkgfeA1doRno7XToU,LAS CHEPAS,ovulando,Lo mas (en vivo),2023-12-20,118269,1,4,1,3,2,1.7999999999999998,3,809,1.2,140.307,6,0,0.457,0.977,-4.194,0.0435,0.114,4.77e-05,0.108,0.947,0.446489
3wZGm8PPlKPwLVlKkxr2tu,A.R. Rahman,"Theme Music 12 (From ""Ah…Aah"")",Music Drops of A.R.Rahman,2013-07-11,32339,0,12,1,4,23,0.39148936170212767,82,61336282,0.9161659236286103,66.623,7,1,0.256,0.28,-15.789,0.036,0.729,0.0,0.259,0.296,0.07168000000000001
3wZGmq7DVEKIOTrpl9Z1Jd,THE BOYZ,Nothing Without You,Gibberish,2024-07-19,230373,0,8,1,1,4,0.47058823529411764,60,2962517,1.0,135.952,0,1,0.624,0.708,-4.728,0.0429,0.477,0.0,0.0604,0.189,0.44179199999999996
3wZGrfFWqKdEYBDPm7RDU4,哆哆唱国学,雨水谣,"哆哆唱国学之""唱节气"", Pt. III",2021-01-01,270000,0,2,1,3,1,1.0,15,40,0.28338762214983715,80.057,2,1,0.571,0.214,-12.73,0.0266,0.841,2.51e-06,0.157,0.186,0.12219399999999998
3wZGsjtenes6DjdwLRBFm3,Achurjya Borpatra,Tarali,Tarali 2016,2016-01-17,293360,0,3,1,1,14,0.23809523809523808,50,207011,1.1766723842195541,119.982,2,0,0.82,0.518,-7.744,0.0452,0.334,0.0,0.0721,0.735,0.42475999999999997
3wZGxWzOh1iYezzeZDOsb3,Foamy The Squirrel,Customer Reviews,"Triggers, Safe Spaces, And a Bunch of Other Examples of Human Idiocy",2021-01-15,239815,1,16,1,1,4,0.85,10,5458,0.8275862068965518,85.561,0,1,0.686,0.284,-7.155,0.829,0.69,0.0,0.125,0.404,0.194824
3wZH0tPgngFzgc8UmB5Q1a,Carlos,Mundo Suandala,"Lusodance, Vol.5",2003-06-15,286133,0,9,1,2,1,0.8695652173913044,24,130,1.0,93.988,10,1,0.786,0.734,-7.277,0.0644,0.0439,0.353,0.298,0.947,0.576924
3wZH2vZV2M5GrBdS2Q0hE6,Daniel Masson,Life's Race,A Tiny Kick in the Brain,2013-03-21,315113,0,9,1,1,4,0.6875,25,4676,0.41646489104116224,131.004,4,0,0.759,0.349,-15.426,0.113,0.565,0.795,0.0624,0.556,0.264891
3wZH4PEM38sKnzdsRymxYA,Sungha Jung,Lost in Memories,Monologue,2014-04-28,289533,0,4,1,11,20,0.8148148148148148,43,198947,0.8319127173542449,179.8,9,1,0.318,0.207,-14.106,0.0391,0.963,0.927,0.122,0.197,0.065826
3wZH6pz6TM8dPuMKcMVXBL,Matthew Wonder,Shimmering Wind,"Ebb & Flow: Meditation, Healing and Relaxation",2022-01-10,105222,0,1,1,7,10,1.9534883720930232,31,388,0.507505360972123,69.82,7,1,0.226,0.0479,-25.85,0.0407,0.974,0.942,0.108,0.0369,0.0108254
3wZHAjlluvSUIrdxAB4pFi,Marc Anthony,Se Esfuma Tu Amor,Esencial,2018-05-05,232586,0,10,2,14,39,0.7162790697674418,79,10476948,1.0246815286624202,74.86,2,0,0.518,0.716,-7.559,0.0516,0.186,0.0,0.123,0.412,0.370888
3wZHCK0tLRA2zjOVnC3UaD,SKAM,Aching Hearts,The Amazing Memoirs of Geoffrey Goddard,2017-01-01,268569,0,11,1,1,7,0.34375,10,2245,1.425339366515837,161.019,8,1,0.53,0.731,-5.935,0.0286,0.00165,0.000326,0.0741,0.476,0.38743
3wZHNBSD5fk4wdEwGyx5LY,Maranatha! Music,How Great Is Our God,Top 50 Praise Songs - O Praise The Name,2019-05-10,297560,0,15,1,5,12,2.1317829457364343,30,1021,1.0175438596491229,79.074,0,1,0.436,0.501,-7.912,0.0284,0.62,0.0,0.187,0.186,0.218436
3wZHPPlCOiFuF2cxCT8Skv,Labi Siffre,Crying Laughing Loving Lying,The Best Of,2016-02-05,179466,0,13,1,12,19,1.469387755102041,57,241451,0.92573673870334,99.956,7,1,0.508,0.432,-14.076,0.0275,0.719,0.154,0.0764,0.351,0.219456
3wZHXZEhnF8nXcfZ0gSMif,Casper TNG,Made Me,Before The Storm Hits,2017-11-15,220540,1,6,1,1,4,0.391304347826087,43,57840,1.0,147.989,1,0,0.821,0.761,-7.343,0.0961,0.347,4.19e-06,0.0944,0.559,0.6247809999999999
3wZHXcmXT8C4T6Rk4SzkWa,José Cláudio Machado,CANTAR GALPONEIRO - AO VIVO,JOSÉ CLÁUDIO MACHADO: CELEBRANDO A SEMANA FARROUPILHA 2025,2025-09-01,377773,0,25,1,6,20,0.7438016528925621,42,28364,1.0,82.081,7,1,0.519,0.762,-5.304,0.536,0.62,0.0,0.17,0.71,0.395478
3wZHXqTHRdqeCFagfHx4ZU,Menma,ENDLESS FOCUS,ENDLESS FOCUS,2025-06-20,148000,1,1,1,11,3,1.0,28,1361,1.0,90.99,11,0,0.629,0.69,-10.48,0.0461,0.00221,0.847,0.243,0.128,0.43400999999999995
3wZHZ02trCnhJczNPkb4U6,Dick Brave & The Backbeats,Give It Away,Rock Mix,2025-01-29,160600,0,20,1,3,11,1.0863787375415281,31,22706,1.0,202.186,9,1,0.36,0.897,-7.018,0.144,0.632,0.0,0.36,0.865,0.32292
3wZHcwznKeUAqKRqUaLsgx,The O'Neill Brothers Group,Body Like a Back Road (Instrumental Version),Acoustic Guitar Covers of Pop Hits,2018-09-10,161233,0,12,1,21,25,1.23046875,62,24051,1.4382378138204417,98.995,0,1,0.761,0.421,-8.693,0.0976,0.851,0.855,0.0803,0.769,0.32038099999999997
3wZHeVZseB1zlMpuPcaGEr,BOLEMVN,Pimpon,Game Over 3 - Terminal 3,2024-10-17,145714,1,2,1,3,13,0.8672985781990521,51,448757,0.4556701030927835,112.022,8,1,0.843,0.62,-6.192,0.124,0.231,0.0,0.0681,0.861,0.52266
3wZHeVZseB1zlMpuPcaGEr,Game Over,Pimpon,Game Over 3 - Terminal 3,2024-10-17,145714,1,2,1,3,13,0.8672985781990521,38,6801,0.9811320754716981,112.022,8,1,0.843,0.62,-6.192,0.124,0.231,0.0,0.0681,0.861,0.52266
3wZHeVZseB1zlMpuPcaGEr,kulturr,Pimpon,Game Over 3 - Terminal 3,2024-10-17,145714,1,2,1,3,13,0.8672985781990521,44,12267,1.0,112.022,8,1,0.843,0.62,-6.192,0.124,0.231,0.0,0.0681,0.861,0.52266
3wZHgeqJ1YV5dp8Dud8ldf,Little Birdy,Summarize,Confetti,2009-05-08,198746,0,2,1,4,11,0.8979591836734695,33,44455,0.9396984924623116,124.037,4,1,0.621,0.749,-5.058,0.0304,0.000187,2.59e-06,0.15,0.432,0.465129
3wZHkbTDhRbaBJLbyx04dx,Overflow Music,Liebesstrom - Live,Liebesstrom (Live),2023-09-08,374210,0,1,1,4,1,1.6,11,388,0.21428571428571427,152.134,7,1,0.32,0.609,-8.806,0.0321,0.00437,7.83e-06,0.235,0.0889,0.19488
3wZHkbTDhRbaBJLbyx04dx,Sebastian Müller,Liebesstrom - Live,Liebesstrom (Live),2023-09-08,374210,0,1,1,4,1,1.6,0,24,1.0,152.134,7,1,0.32,0.609,-8.806,0.0321,0.00437,7.83e-06,0.235,0.0889,0.19488
3wZHkrj2ldxmPWq1hiNiVj,Bengt Palmers,"Med suntrip mot solen (Ur Lasse Åbergs film ""Sällskapsresan"")",Svenska Humorklassiker,2017-07-21,138893,0,9,1,2,6,1.1864406779661016,21,1323,1.0,99.071,0,1,0.674,0.729,-6.177,0.027,0.597,0.883,0.0921,0.889,0.491346
3wZHtIojpIaVkMsrIwCAPf,Brenno & Maya,Como um Beijo,Serestão Dose Dupla,2024-11-15,210408,0,4,1,1,2,1.0,1,124,1.0769230769230769,135.992,8,0,0.77,0.829,-2.826,0.0403,0.531,2.94e-06,0.611,0.828,0.63833
3wZHtIojpIaVkMsrIwCAPf,Matheus Melo,Como um Beijo,Serestão Dose Dupla,2024-11-15,210408,0,4,1,1,2,1.0,1,61,1.7142857142857142,135.992,8,0,0.77,0.829,-2.826,0.0403,0.531,2.94e-06,0.611,0.828,0.63833
3wZHvqHmNsI8hbsby3aTRn,Ahmed Şahin,Ravzana Çün Yüz Süren Bulur Eman,"Türk İslâm Mûsikîsi Külliyatından Tevşihler, Vol. 4",2007-08-29,337546,0,12,1,1,2,0.5714285714285714,29,3236,0.393939393939394,91.968,9,1,0.426,0.377,-7.692,0.0249,0.709,0.16,0.176,0.333,0.160602
3wZHvqHmNsI8hbsby3aTRn,Bekir Reha Sağbaş,Ravzana Çün Yüz Süren Bulur Eman,"Türk İslâm Mûsikîsi Külliyatından Tevşihler, Vol. 4",2007-08-29,337546,0,12,1,1,2,0.5714285714285714,7,73,0.4,91.968,9,1,0.426,0.377,-7.692,0.0249,0.709,0.16,0.176,0.333,0.160602
3wZHvqHmNsI8hbsby3aTRn,Derya Türkan,Ravzana Çün Yüz Süren Bulur Eman,"Türk İslâm Mûsikîsi Külliyatından Tevşihler, Vol. 4",2007-08-29,337546,0,12,1,1,2,0.5714285714285714,15,724,0.393939393939394,91.968,9,1,0.426,0.377,-7.692,0.0249,0.709,0.16,0.176,0.333,0.160602
3wZHvqHmNsI8hbsby3aTRn,M. Saadettin Özçimi,Ravzana Çün Yüz Süren Bulur Eman,"Türk İslâm Mûsikîsi Külliyatından Tevşihler, Vol. 4",2007-08-29,337546,0,12,1,1,2,0.5714285714285714,7,44,0.3909774436090226,91.968,9,1,0.426,0.377,-7.692,0.0249,0.709,0.16,0.176,0.333,0.160602
3wZHvqHmNsI8hbsby3aTRn,Mehmet Kemiksiz,Ravzana Çün Yüz Süren Bulur Eman,"Türk İslâm Mûsikîsi Külliyatından Tevşihler, Vol. 4",2007-08-29,337546,0,12,1,1,2,0.5714285714285714,27,4868,0.3846153846153846,91.968,9,1,0.426,0.377,-7.692,0.0249,0.709,0.16,0.176,0.333,0.160602
3wZHvqHmNsI8hbsby3aTRn,Özer Özel,Ravzana Çün Yüz Süren Bulur Eman,"Türk İslâm Mûsikîsi Külliyatından Tevşihler, Vol. 4",2007-08-29,337546,0,12,1,1,2,0.5714285714285714,20,8121,0.411764705882353,91.968,9,1,0.426,0.377,-7.692,0.0249,0.709,0.16,0.176,0.333,0.160602
3wZHyBt2DxWgaUEFtKvpQb,Extrapolation,Need You,aLIVE at Wild Grass Studios,2021-08-22,305887,0,4,1,1,2,0.5,13,2002,1.0,86.117,8,1,0.409,0.477,-12.302,0.0598,0.66,0.000142,0.136,0.216,0.195093
3wZI6Ca53dePHVRiVPSmME,Thelonious Monk,Blue Monk,Riverside Profiles: Thelonious Monk,2006-01-01,229013,0,5,1,1,3,0.7777777777777777,53,699120,0.1743954951970851,129.427,5,0,0.573,0.134,-20.186,0.0479,0.988,0.918,0.108,0.321,0.076782
3wZI8CnimtSaLo1V9hXWZ1,DJ Ossewa,Hey Mamma,Nuwe CD,2010-09-01,262306,0,6,1,1,4,0.6875,22,41276,0.3383793410507569,133.064,1,1,0.76,0.608,-10.38,0.0888,0.00376,1.15e-05,0.133,0.703,0.46208
3wZI970ZbKuHaS3c3kBqI7,DMX,Dogs Out - Instrumental,Exodus (Instrumentals & Acapellas),2021-08-27,165991,0,3,1,5,10,1.4743589743589745,72,5642133,0.9375,100.036,1,0,0.739,0.66,-8.268,0.0563,0.000294,0.94,0.0901,0.0813,0.48774
3wZIDR9Ho0KnCFHbsqBVEo,Carol Rosenberger,2 Arabesques: No. 1 in E Major,Serene Journeys Through Classical Music,1998-01-01,270000,0,1,2,2,11,1.043879907621247,43,1925,1.1675977653631286,70.731,9,1,0.29,0.0242,-30.873,0.0366,0.991,0.897,0.0869,0.0846,0.007017999999999999
3wZIDR9Ho0KnCFHbsqBVEo,Claude Debussy,2 Arabesques: No. 1 in E Major,Serene Journeys Through Classical Music,1998-01-01,270000,0,1,2,2,11,1.043879907621247,69,1607806,0.684981684981685,70.731,9,1,0.29,0.0242,-30.873,0.0366,0.991,0.897,0.0869,0.0846,0.007017999999999999
3wZIGRHetGPOdtoAo4U51O,Jalal Magna,Innente Mullekentho,Ungal Minsaram,2025-06-18,279849,0,7,1,1,1,0.8999999999999999,7,751,1.0,132.059,1,1,0.791,0.672,-6.557,0.0729,0.301,1.13e-05,0.109,0.772,0.531552
3wZIKMQNFbDbJ96DSQuNYz,Jorja Smith,The One - Radio Edit,The One,2018-12-07,165040,0,1,1,17,11,1.768,75,3563593,1.0,82.019,0,0,0.482,0.714,-7.689,0.0518,0.204,0.000239,0.0973,0.536,0.34414799999999995
3wZILb0c3MrdRDhYuuqHv3,Jim Brickman,Grains of Sand,"Soothe, Vol. 3: Meditation - Music for Peaceful Relaxation",2017-08-18,361255,0,18,1,10,23,0.8517350157728707,58,142424,1.4081863855777756,82.856,2,0,0.156,0.191,-20.108,0.035,0.821,0.929,0.217,0.0396,0.029796
3wZINvdXdulfQNRefexcXR,E-Clip,Flashback,Into the Void,2014-06-30,488707,0,1,1,20,15,1.8103448275862069,30,21474,1.4516129032258063,135.987,7,1,0.662,0.81,-7.213,0.0707,0.000287,0.864,0.593,0.126,0.53622
3wZINvdXdulfQNRefexcXR,Zen Mechanics,Flashback,Into the Void,2014-06-30,488707,0,1,1,20,15,1.8103448275862069,31,26586,1.5789473684210527,135.987,7,1,0.662,0.81,-7.213,0.0707,0.000287,0.864,0.593,0.126,0.53622
3wZIU1s7nUK9joXnLLagQ9,Alka Yagnik,Yamunashtak,Yamunashtak,2005-02-01,590080,0,1,1,15,7,3.103448275862069,82,17895455,0.3215677338498348,94.652,2,1,0.615,0.601,-6.757,0.0311,0.7,0.0,0.449,0.707,0.36961499999999997
3wZIVJLFbztjt1VI4Lf7tb,Carmen Miranda,Tico Tico,South American Way,2007-09-01,164160,0,21,1,7,14,1.2,32,34597,1.0,123.089,7,1,0.701,0.519,-20.397,0.0534,0.917,0.366,0.182,0.963,0.363819
3wZIYsebfbh72haB4g4ANr,George Frideric Handel,"Handel: Flute Sonata in A Minor, HWV 374 ""Halle Sonata No. 1"": III. Adagio",Handel: Flute Sonatas,2022-01-14,261173,0,27,1,3,14,0.8132530120481927,66,957189,1.2373761208117038,71.203,2,0,0.352,0.0786,-25.949,0.062,0.968,0.855,0.0526,0.251,0.0276672
3wZIYsebfbh72haB4g4ANr,Jean-Pierre Rampal,"Handel: Flute Sonata in A Minor, HWV 374 ""Halle Sonata No. 1"": III. Adagio",Handel: Flute Sonatas,2022-01-14,261173,0,27,1,3,14,0.8132530120481927,40,17393,1.1942878617061257,71.203,2,0,0.352,0.0786,-25.949,0.062,0.968,0.855,0.0526,0.251,0.0276672
3wZIYsebfbh72haB4g4ANr,Robert Veyron-Lacroix,"Handel: Flute Sonata in A Minor, HWV 374 ""Halle Sonata No. 1"": III. Adagio",Handel: Flute Sonatas,2022-01-14,261173,0,27,1,3,14,0.8132530120481927,28,225,0.8976945244956772,71.203,2,0,0.352,0.0786,-25.949,0.062,0.968,0.855,0.0526,0.251,0.0276672
3wZIcHGEtacUzNNtjGcWBt,Armen Miran,Another Green Mile,Another Green Mile / Welcome Nepal,2019-07-05,341246,0,1,1,31,20,1.2156862745098038,42,80271,1.4745762711864405,115.015,9,0,0.811,0.712,-8.254,0.0461,0.0102,0.897,0.0686,0.455,0.5774320000000001
3wZIct07TlcF12zVNWSMnV,STVN (ITA),Imufy,Imufy,2025-06-13,322000,0,1,1,9,3,1.0,0,1,1.0,129.019,7,1,0.834,0.656,-7.126,0.0664,0.000771,0.261,0.0622,0.718,0.547104
3wZIdSNhl5xj6NHRTpsmOy,Moisés Nieto,"Wordless Cliffs (From ""Genshin Impact"") - Piano Version",GENSHIN IMPACT: Piano Constellations,2023-02-27,277014,0,23,1,6,17,0.9152542372881356,53,37742,0.918776697827029,69.789,11,0,0.42,0.011,-19.053,0.0708,0.992,0.842,0.0724,0.155,0.00462
3wZIkS6Kvwq9BwdyRMGBUb,Kim Gahae,Winds Blowing Down the Hills,KartRider : Korea (Original Game Soundtrack),2021-07-22,70110,0,5,1,1,2,0.5,6,67,1.0,134.018,0,1,0.563,0.918,-5.548,0.0406,0.000114,0.895,0.333,0.738,0.516834
3wZItx0AIArjRiknDejaRm,Los Puntos,Magdalena,Lo Mejor De Los Puntos,1976-01-01,213000,0,6,1,21,39,0.7544910179640719,36,22441,1.9795799299883317,79.158,0,1,0.41,0.598,-11.581,0.0339,0.0485,0.0,0.0391,0.947,0.24517999999999998
3wZIuzRvOg4OZCMSOhiB29,Divine Shade,Éternel,In the Dust,2020-11-15,215006,0,2,1,8,4,1.8133333333333332,10,1577,1.6774193548387097,140.06,6,0,0.541,0.869,-4.046,0.0412,0.00214,0.0536,0.173,0.354,0.470129
3wZIxFOMTvUe7TDxSH6KbE,Kayoko Yoshizawa,ラブラブ,変身少女,2014-05-14,189226,0,3,1,10,6,1.4634146341463414,41,54921,0.37271619975639464,108.062,4,1,0.722,0.737,-4.068,0.0301,0.326,0.226,0.269,0.808,0.532114
3wZIzk7bBxWF6JUTgMPuko,Stephen Stills,Know You've Got To Run - Live at Berkeley 1971,Live at Berkeley 1971,2023-04-28,234151,0,10,1,6,13,0.8571428571428571,49,309574,0.7713554987212277,169.071,0,1,0.406,0.669,-12.597,0.0473,0.691,0.000219,0.987,0.559,0.271614
3wZJ2ymN0Xy6WMZsbqIZdt,Михайло Березутський,Грушка-дичка,Весільна гулянка,2020-04-09,249293,0,22,1,1,6,0.3181818181818182,27,4130,0.746268656716418,167.038,0,0,0.676,0.895,-4.615,0.0552,0.027,3.52e-05,0.077,0.968,0.60502
3wZJ7wVuWx3EVKitnSljYW,Martina André,"Die Rückkehr der Templer, Kapitel 417",Die Rückkehr der Templer (Ungekürzt),2017-12-15,222551,0,417,1,1,22,0.9883720930232559,30,617,1.0769297711252284,125.607,2,1,0.713,0.289,-16.592,0.946,0.827,0.0,0.124,0.47,0.20605699999999996
3wZJ8rqpshH9D5IoFqoNXK,mp3digital,Spalding,DEMOTAPES,2024-05-11,107774,1,3,1,1,1,1.0,11,772,0.42857142857142855,134.978,5,0,0.689,0.645,-6.572,0.0512,0.00749,4.75e-06,0.306,0.432,0.444405
3wZJ8rqpshH9D5IoFqoNXK,oxcapone,Spalding,DEMOTAPES,2024-05-11,107774,1,3,1,1,1,1.0,6,302,0.7142857142857143,134.978,5,0,0.689,0.645,-6.572,0.0512,0.00749,4.75e-06,0.306,0.432,0.444405
3wZJBxpGhKvxO2OdTVQGMJ,Saint Deamon,Load Your Cannons,Load Your Cannons,2023-03-17,210080,0,1,1,9,3,1.8,34,19632,0.11773584905660378,84.823,6,0,0.32,0.969,-3.788,0.0696,0.00053,0.0,0.121,0.477,0.31008
3wZJC6aoSvoKF2hP3DcXsl,Belonging,Lady Vanishes,Hollow Cells,2025-06-20,185133,0,1,1,1,2,1.0,0,128,1.0,127.997,7,1,0.387,0.668,-8.308,0.0493,0.000709,0.507,0.412,0.379,0.258516
3wZJCxaDxJ3sKGZVFqdgVC,Hi 5,Sleigh Ride,It's A Hi-5 Christmas,2007-10-09,121426,0,2,1,1,5,0.6499999999999999,12,2261,1.0,185.24,1,1,0.566,0.841,-3.675,0.0381,0.147,0.0,0.154,0.856,0.47600599999999993
3wZJE6hEJNuGmacHfiMY9a,Rob Parton's Jazztech Big Band,On a Misty Night,Two Different Days,2004-01-01,431200,0,2,1,3,12,0.6545454545454545,12,1737,1.3917525773195878,133.528,5,0,0.482,0.47,-9.613,0.0363,0.699,0.51,0.0525,0.409,0.22654
3wZJEVGNfnsyvlUPd4tVBO,Liink,Conforme o Tempo,Tranquilo Como um Monge,2012-12-22,293741,1,4,1,11,18,1.053191489361702,26,14649,1.5333333333333332,85.511,11,0,0.602,0.64,-8.195,0.333,0.581,0.0,0.227,0.338,0.38528
3wZJEVGNfnsyvlUPd4tVBO,Soldados da Pista,Conforme o Tempo,Tranquilo Como um Monge,2012-12-22,293741,1,4,1,11,18,1.053191489361702,2,7,1.0,85.511,11,0,0.602,0.64,-8.195,0.333,0.581,0.0,0.227,0.338,0.38528
3wZJKsxRIaiV1z9dpwwoEb,Mephistopheles(Jangmi),Hold my hand,Eversoul OST,2022-12-23,223600,0,2,1,3,4,1.05,0,16,1.0,147.701,6,0,0.484,0.568,-5.341,0.0305,0.494,0.0,0.105,0.164,0.274912
3wZJMEQFVrIUgBWIu1z3rL,Дмитрий Болгарский,Единородный Сыне...,Божественная Литургия (Песнопения Киево-Печерской лавры),2001-07-28,80733,0,6,1,6,13,1.9384615384615385,16,19,1.0430528375733856,132.248,9,1,0.178,0.0632,-29.145,0.0401,0.991,0.00139,0.102,0.0381,0.0112496
3wZJMEQFVrIUgBWIu1z3rL,Хор Киевской Духовной Академии и Семинарии,Единородный Сыне...,Божественная Литургия (Песнопения Киево-Печерской лавры),2001-07-28,80733,0,6,1,6,13,1.9384615384615385,9,280,1.1736111111111112,132.248,9,1,0.178,0.0632,-29.145,0.0401,0.991,0.00139,0.102,0.0381,0.0112496
3wZJRRFFiPVQehznwZBdkb,文武贝,成长的路上,成长的路上,2014-03-04,135550,0,1,1,10,3,1.0,43,8702,0.2734375,87.994,0,1,0.576,0.573,-10.019,0.0321,0.256,0.301,0.112,0.57,0.33004799999999995
3wZJSc3yDBiCVPn78HCUMr,Daniel Barenboim,"Boléro, M. 81",Ravel: Boléro; Pavane pour une infante défunte; La Valse; Daphnis et Chloë (2e Suite),1982-01-01,1058266,0,1,1,22,15,1.835800807537012,64,142994,1.7224880382775118,58.567,0,1,0.155,0.166,-21.367,0.0564,0.921,0.895,0.045,0.243,0.025730000000000003
3wZJSc3yDBiCVPn78HCUMr,Maurice Ravel,"Boléro, M. 81",Ravel: Boléro; Pavane pour une infante défunte; La Valse; Daphnis et Chloë (2e Suite),1982-01-01,1058266,0,1,1,22,15,1.835800807537012,61,535769,1.2857142857142858,58.567,0,1,0.155,0.166,-21.367,0.0564,0.921,0.895,0.045,0.243,0.025730000000000003
3wZJSc3yDBiCVPn78HCUMr,Orchestre de Paris,"Boléro, M. 81",Ravel: Boléro; Pavane pour une infante défunte; La Valse; Daphnis et Chloë (2e Suite),1982-01-01,1058266,0,1,1,22,15,1.835800807537012,52,11826,1.0,58.567,0,1,0.155,0.166,-21.367,0.0564,0.921,0.895,0.045,0.243,0.025730000000000003
3wZJVs5EZVs0X0nDGFdfSk,Black Carl!,The East - Black Carl! Remix,INTERTWINED (Remixes),2022-12-09,225000,1,6,1,5,12,0.7188498402555911,23,8420,0.9230769230769231,128.028,9,1,0.846,0.844,-6.128,0.273,0.142,0.569,0.0927,0.241,0.714024
3wZJVs5EZVs0X0nDGFdfSk,EAZYBAKED,The East - Black Carl! Remix,INTERTWINED (Remixes),2022-12-09,225000,1,6,1,5,12,0.7188498402555911,38,33622,0.6185567010309279,128.028,9,1,0.846,0.844,-6.128,0.273,0.142,0.569,0.0927,0.241,0.714024
3wZJVs5EZVs0X0nDGFdfSk,VCTRE,The East - Black Carl! Remix,INTERTWINED (Remixes),2022-12-09,225000,1,6,1,5,12,0.7188498402555911,29,14400,0.5333333333333333,128.028,9,1,0.846,0.844,-6.128,0.273,0.142,0.569,0.0927,0.241,0.714024
3wZJYRFbtOMH1l1hLis8hg,Mr.Kitty,Escape,Life,2014-06-02,297606,0,13,1,19,36,0.7995049504950494,65,797619,0.9878682842287696,132.87,0,0,0.266,0.431,-12.888,0.038,0.0977,0.192,0.0777,0.0898,0.114646
